ccn,hospital_name,address,city,state,zip,phone,type,seeded_domain,pointer_status,remediation,reason,exa_query,resolved_domain
420002,PIEDMONT MEDICAL CENTER,1731 FRANK GASTON BLVD,ROCK HILL,SC,29732,hpt-obf:v1:NcbTaE4eLMVBD8zu.ppDryHIXodwqBS_k0qgY7Q.lzwc80XeD98lutxeISw,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,PIEDMONT MEDICAL CENTER hospital ROCK HILL SC official website,
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,hpt-obf:v1:J-kOmMmCaGk5YJm7.FjJI6EP6YbBqb06JrHolPw.wdSN8uSQtZBh-oL2udQ,Acute Care Hospitals,cprmc.com,failed,exa-domain-lookup,pointer fetch failed (failed); domain is likely wrong or stale,CAROLINA PINES REGIONAL MEDICAL CENTER hospital HARTSVILLE SC official website,
420020,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,hpt-obf:v1:wpmunwAYlmaoxTBl.acFGoyz41NmL-9mFEOXP9w.nfsyah5880IS6XYaHXs,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL hospital GEORGETOWN SC official website,
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,hpt-obf:v1:Ll_gN8HKp9epZqgi.Ej5MeFrrB8lYPuHe8CtPBA.Xy4HuecHqhhIaMlW9ag,Acute Care Hospitals,mcleodhealth.org,ok,name-match-review,pointer file works (7 entries) but none matched this hospital's name,,
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,hpt-obf:v1:Z54oU8tfSwGmIwyH.1YDBte5L2EQ8fxKRr4vTow.xQMBOaPW97JIIPFf8ps,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,BEAUFORT COUNTY MEMORIAL HOSPITAL hospital BEAUFORT SC official website,
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,hpt-obf:v1:Cfy5i22SmBdHS_a6.x8PV28gggHpdwcVJ1uS22A.APwoQHRtKQgEpR31Fuc,Acute Care Hospitals,lexmed.com,html,exa-domain-lookup,pointer fetch failed (html); domain is likely wrong or stale,LEXINGTON MEDICAL CENTER hospital WEST COLUMBIA SC official website,
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,hpt-obf:v1:Dz7NqG3bK3AxNnw2.nlMIE_7ab0NQReQjeTCPOA.43pw_KdFC3-iZc4e-OQ,Acute Care Hospitals,aikenregional.com,blocked,unblocker,"domain returned 403/429; needs the unblocker, not a new domain",,
42009F,NH Beaufort,1 Pinckney Blvd,Beaufort,SC,29902,hpt-obf:v1:67q4E-RJQ8tQg775.iyH_NBRwHaKPiYf7XI8DVQ.5Q80zFD8Y4LjQunqpyM,Acute Care - Department of Defense,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
420104,MOUNT PLEASANT HOSPITAL,3510 HIGHWAY 17 NORTH SUITE 140,MOUNT PLEASANT,SC,29466,hpt-obf:v1:9eNJ8zIuEH0Y-wkY.iRXOqXNWo6-PhoAtnkct4A.VNBmnDJouC-Ngy9qgk4,Acute Care Hospitals,rsfh.com,ok,name-match-review,pointer file works (4 entries) but none matched this hospital's name,,
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,hpt-obf:v1:7bYnclVJh65_qGQU.P5BO8543h9rZWHEkf6SqcA.GJ5ssZ6LDKnTm77e9kQ,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,hpt-obf:v1:m3zT816UaZcDQCA4.xVoBi0cwnJmXxLrSewts0Q.M6J148GL36MnbOQLxj4,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
424002,LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL,152 WACCAMAW MEDICAL PARK DRIVE,CONWAY,SC,29526,hpt-obf:v1:wtlw-EPvP0K99z0i.ZSTZXNkG66dOr0xZRuIDow.asTqo_WDmgxyB8hVFFE,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL hospital CONWAY SC official website,
424005,G WERBER BRYAN PSYCH HOSP,220 FAISON DR,COLUMBIA,SC,29203,hpt-obf:v1:xiO5fwqsGbEvO6D-.-rqsndmhXW3eFGuvohWYUQ.EPp8XzFxb3M3yDsnaxw,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,G WERBER BRYAN PSYCH HOSP hospital COLUMBIA SC official website,
424006,PALMETTO LOWCOUNTRY BEHAVIORAL HEALTH,2777 SPEISSEGGER DRIVE,CHARLESTON,SC,29405,hpt-obf:v1:vDrLYMz2uBO_aAuj.q1X28pulXkTi1uXqjm3hRg.sDrzYmlAtTEpyeS__JM,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,PALMETTO LOWCOUNTRY BEHAVIORAL HEALTH hospital CHARLESTON SC official website,
424008,THREE RIVERS BEHAVIORAL HEALTH,2900 SUNSET BOULEVARD,WEST COLUMBIA,SC,29169,hpt-obf:v1:XaAkHnGl3Yqo-RT8.tjpJRHFC14MuO5PuTamLxQ._4P9aV3dWUj3b3sHbqQ,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,THREE RIVERS BEHAVIORAL HEALTH hospital WEST COLUMBIA SC official website,
424010,"CAROLINA CTR FOR BEHAVIORAL HEALTH,THE",2700 E PHILLIPS RD,GREER,SC,29650,hpt-obf:v1:SiVzKKmcX7NmVv5u.5DhQwi7bq9EwZn_bfbfeYg.iVIPaHiSSZa18Uix88w,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,"CAROLINA CTR FOR BEHAVIORAL HEALTH,THE hospital GREER SC official website",
424011,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,130 HIGHWAY 252,ANDERSON,SC,29622,hpt-obf:v1:PDGie1opBpRPuSed.NDFkdUehTg4lhzot42svjA.Zk2I5tP2tl15_q3wMXg,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,PATRICK B HARRIS PSYCHIATRIC HOSPITAL hospital ANDERSON SC official website,
43002F,VA BLACK HILLS HEALTHCARE SYSTEM,113 COMANCHE ROAD,FORT MEADE,SD,57741,hpt-obf:v1:_F2M2FMJstoGIhVB.A5QH_Vb8t0_kUHOZNsEWHQ.M5cQQNo4ofX0OYknaSw,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,hpt-obf:v1:D2J5r0RojwUvoAGj.qLxd3Yc4btJXG3biEsrU_Q.G_VkO6Ei3_zP59bzg8Q,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,hpt-obf:v1:PwRjvKSmTNJlUnX9.aJ08ERI-GFtH1333oDg2pg.oKRfUQcjNz9t13YurKU,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,PHS INDIAN HOSPITAL AT ROSEBUD hospital ROSEBUD SD official website,
430089,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,hpt-obf:v1:0fqD3nUUElmsSl4q.Uiy2pSAtjQj3JbLQNxMBKg.Px644AYqxp4NSDPnZkY,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,DUNES SURGICAL HOSPITAL hospital DAKOTA DUNES SD official website,
430098,PINE RIDGE IHS HOSPITAL,EAST HIGHWAY 18,PINE RIDGE,SD,57770,hpt-obf:v1:BjUtO_ZjCz2_TgOC.it0CsV-3QoebS7eIXoprDg.6Cevd02tdgq_6cyeGwc,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,PINE RIDGE IHS HOSPITAL hospital PINE RIDGE SD official website,
431300,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST,MADISON,SD,57042,hpt-obf:v1:y1HMJZ4ziEY6p7O8.lZQFWH8qQZe2K3RjYxswrA.Y9RmcZCkG9mPtNYQRpI,Critical Access Hospitals,madisonregionalhealth.org,html,exa-domain-lookup,pointer fetch failed (html); domain is likely wrong or stale,MADISON REGIONAL HEALTH SYSTEM hospital MADISON SD official website,
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,200 J AVE POST OFFICE BOX 517,EUREKA,SD,57437,hpt-obf:v1:EwIKP2VaeG5Qmg3v.DmBiVBdWPG6fCPQf40H0zQ.rnJAq65-ti9HmZAudgA,Critical Access Hospitals,avera.org,ok,name-match-review,pointer file works (40 entries) but none matched this hospital's name,,
431313,FREEMAN MEDICAL CENTER - CAH,510 E 8TH ST  POST OFFICE BOX 370,FREEMAN,SD,57029,hpt-obf:v1:8qpAkhuGJSBCqBSN.5p2PvUDOxF_oAlkAIu79AA.fNEZiW0oa7MJCpJzp0E,Critical Access Hospitals,avera.org,ok,name-match-review,pointer file works (40 entries) but none matched this hospital's name,,
431318,BOWDLE HOSPITAL - CAH,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428,hpt-obf:v1:Y-K3kFs97fdIrpFV.RVYONSwKoQTFC9vhSR-gpA.NzMnLzd8wRB6f4HWVUg,Critical Access Hospitals,avera.org,ok,name-match-review,pointer file works (40 entries) but none matched this hospital's name,,
431383,EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL,24276 166TH AIRPORT ROAD,EAGLE BUTTE,SD,57625,hpt-obf:v1:P1tix0k9OGTcha5m.K38hEIt4-UKe95KKrUMKnQ.NOXMDPMCzVUpWVAwoU4,Critical Access Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL hospital EAGLE BUTTE SD official website,
433300,LIFESCAPE,2501 W 26TH ST,SIOUX FALLS,SD,57105,hpt-obf:v1:rW8C91R16BP0EB-3.dSfo_67obojvhfSeFNv4cA.LSRYOPKBaipk4RDjD2E,Childrens,,no-domain,exa-domain-lookup,no domain in the seed dataset,LIFESCAPE hospital SIOUX FALLS SD official website,
434003,SOUTH DAKOTA HUMAN SERVICES CENTER,3515 BROADWAY AVE   POST OFFICE BOX 7600,YANKTON,SD,57078,hpt-obf:v1:dATBvGjFyOnH8Eak.jiOI8LPD3G2tNb-DUU2WSw.E0XYTmSWxRq1J6OSzfE,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,SOUTH DAKOTA HUMAN SERVICES CENTER hospital YANKTON SD official website,
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,hpt-obf:v1:6sdpZrmzV5PP9XzO.M2bhjs2GhXP8nJQX4O4NCg.iHqrj4RXPWB6EbpLrkE,Acute Care Hospitals,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,JACKSON-MADISON COUNTY GENERAL HOSPITAL hospital JACKSON TN official website,
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,hpt-obf:v1:-S9Hn_iDf-qZzkFx.M2QIUTKcY3JFL66v8Jx65Q.DmTsXChKckVTMOuResM,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL hospital JEFFERSON CITY TN official website,
440058,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHEST,185 HOSPITAL ROAD,WINCHESTER,TN,37398,hpt-obf:v1:yeeyQvG8mRHxDtow.zsHA9GJwsYZzYmYOerL1YQ.PZW_0x-xdpkderqmQfI,Acute Care Hospitals,southerntnwinchester.com,ok,name-match-review,pointer file works (5 entries) but none matched this hospital's name,,
440060,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,hpt-obf:v1:aoK1yrdBtO3ZmCUK.im0iZiBoaCN_-Ahqj6CCkw.ocv4QbMitwO6xwLcPn8,Acute Care Hospitals,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL hospital MILAN TN official website,
440061,VOLUNTEER COMMUNITY HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,38237,hpt-obf:v1:GoJoR8iXt7NWV9ck.T5stsSKItQup2MHZA7XGFg.EMUTq1zGfrdc3pYZ4-g,Acute Care Hospitals,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,VOLUNTEER COMMUNITY HOSPITAL hospital MARTIN TN official website,
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 EAST TICKLE STREET,DYERSBURG,TN,38024,hpt-obf:v1:6kTl7n6_2zpnMho5.Xal_5xUlaJ_neAzCCX6dxQ.gPjPy11B19RZm1pHOEY,Acute Care Hospitals,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,DYERSBURG REGIONAL MEDICAL CENTER hospital DYERSBURG TN official website,
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,hpt-obf:v1:hBqKVgzsubHLhI0h.gHbn7tCiQW1dV0cHciJNbg.5xNGx6HMEK50SuH0-gc,Acute Care Hospitals,memorial.org,ok,name-match-review,pointer file works (72 entries) but none matched this hospital's name,,
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,hpt-obf:v1:A3M5v6mz8p8AHrGd.T6DMf25drsW_B6lyr2X11w.Wabwg7y9B0VUlVHtB84,Acute Care Hospitals,lincolnhealthsystem.com,ok,name-match-review,pointer file works (1 entries) but none matched this hospital's name,,
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,hpt-obf:v1:4eN0TlMijsDANaq5.RcAOkJyLveaoVNCgVEtF2g.9YwpQGAnB8peru7Da6s,Acute Care Hospitals,erlanger.org,ok,name-match-review,pointer file works (7 entries) but none matched this hospital's name,,
440132,WEST TENNESSEE HEALTHCARE HENRY COUNTY HOSPITAL,301 TYSON AVENUE,PARIS,TN,38242,hpt-obf:v1:kZd6g1ya72KpeBl-.vtodQ8HrLvPsY_1M3_nF6A.JB5KDSx37jTIKQ-eMVI,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,WEST TENNESSEE HEALTHCARE HENRY COUNTY HOSPITAL hospital PARIS TN official website,
44013F,MEMPHIS VA MEDICAL CENTER,116 N PAULINE ST,MEMPHIS,TN,38105,hpt-obf:v1:bEeAXBZMJpjCsjwW.kLbqddKcKjbFUMq7gqrr2Q.52PyaLJYAnySk_jSY0M,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
440153,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,hpt-obf:v1:KuprAjKbED6c5_jE.xQOJ_oFryjSApNwdpik2Lw.bh0_wjVPNwgj319KyRw,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER hospital NEWPORT TN official website,
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,hpt-obf:v1:u5Q7CZVjy7W9zpFL.F4CP7GTToAOghwZ9EO27IA.GIW2smstwYdLbJZIXJM,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,hpt-obf:v1:u6qAqg2oyM82zJpc.Qh4COlgWX9GFTw26576aBA.LxRlj8jC1TG85wIagDs,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,hpt-obf:v1:O3VN2qiU38nmObmA.TL6nQmOVTS_eYYcsmY3_LQ.f5tz1oPiUlbi6rLYHp0,Acute Care Hospitals,mylivingstonhospital.com,failed,exa-domain-lookup,pointer fetch failed (failed); domain is likely wrong or stale,LIVINGSTON REGIONAL HOSPITAL hospital LIVINGSTON TN official website,
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,hpt-obf:v1:5N73Up3oxnGDnCHa.Q0CxjAyKGqLTjWIg-6KLtw.ePx3y2EYZiQGWmxwEfI,Acute Care - Veterans Administration,,no-domain,exempt-federal,federally owned; outside 45 CFR 180,,
440200,STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,hpt-obf:v1:57B1Y3YG5NYWbbiM.fzV8M32l-IJzpyPWfGOMkQ.8S8LDx58xp-Hh4fEFNQ,Acute Care Hospitals,healthcare.ascension.org,ok,name-match-review,pointer file works (93 entries) but none matched this hospital's name,,
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,hpt-obf:v1:NAGG8oUk7VINeZuF.ajufMjoCp0ZFYXcoWHZRnQ.6lmgN4T_rzlgow-QJYM,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,SAINT FRANCIS BARTLETT MEDICAL CENTER hospital BARTLETT TN official website,
441316,WEST TENNESSEE HEALTHCARE CAMDEN HOSPITAL,175 HOSPITAL DRIVE,CAMDEN,TN,38320,hpt-obf:v1:ulgp7cw9gt6AtIWI.8ZadQhv7wBluuf62Z1Cwtg.m49tkvOOUgWgXMadk80,Critical Access Hospitals,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,WEST TENNESSEE HEALTHCARE CAMDEN HOSPITAL hospital CAMDEN TN official website,
441320,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,hpt-obf:v1:qcu0epyoztMZpaug.YZzShpNbvV8-CLSbzskJgw.OpRwzEXcQrstAnndQA8,Critical Access Hospitals,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL hospital BOLIVAR TN official website,
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,hpt-obf:v1:2LSJRFOwf76ytCkb.OxtPOvc2k1P5TGW85eodTQ.cQh55djxSimr88JwLIU,Critical Access Hospitals,shamrock.health,ok,name-match-review,pointer file works (1 entries) but none matched this hospital's name,,
444001,MEMPHIS MENTAL HEALTH INSTITUTE,951 COURT AVENUE,MEMPHIS,TN,38103,hpt-obf:v1:JZCqcebgyDrNkPPz.a6vqnXImJcNT8TskJ7mwbw.UXw9NgeRYjTJiPwXOHo,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,MEMPHIS MENTAL HEALTH INSTITUTE hospital MEMPHIS TN official website,
444002,MOCCASIN BEND MENTAL HEALTH INSTITUTE,100 MOCCASIN BEND ROAD,CHATTANOOGA,TN,37405,hpt-obf:v1:77oE8iORB5jtGmx_.S-6-0QRhkB6ZOORAjRRnBg.1PNS_Xa_Ems8aCPg0DY,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,MOCCASIN BEND MENTAL HEALTH INSTITUTE hospital CHATTANOOGA TN official website,
444004,LAKESIDE BEHAVIORAL HEALTH SYSTEM,2911 BRUNSWICK RD,MEMPHIS,TN,38133,hpt-obf:v1:wcOuN10NpugeSc3U.L6pno0gvrEv-B20egGu4LQ.iStLBncEIyphNLh0qSo,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,LAKESIDE BEHAVIORAL HEALTH SYSTEM hospital MEMPHIS TN official website,
444007,ROLLING HILLS PSYCHIATRIC HOSPITAL,2014 QUAIL HOLLOW CIRCLE,FRANKLIN,TN,37067,hpt-obf:v1:nFoMLG2YTu4wI8Qm.eYTKbuyPtLqRCQEk4Vw_AA.9niLjusm71mm6EBApHo,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,ROLLING HILLS PSYCHIATRIC HOSPITAL hospital FRANKLIN TN official website,
444008,WESTERN MENTAL HEALTH INSTITUTE,11100 OLD HWY 64 WEST,BOLIVAR,TN,38008,hpt-obf:v1:7kwgrUE1LtIbYezZ.t-MCOu2muxBSK591pWIkow.A53MhA2Sz48QghPdG7k,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,WESTERN MENTAL HEALTH INSTITUTE hospital BOLIVAR TN official website,
444010,"PATHWAYS OF TENNESSEE, INC",238 SUMMAR DR,JACKSON,TN,38301,hpt-obf:v1:VPkHzD_3qHxJt5is.7yCpwiBos7_5IlFX9C9xpA.sQL0ACc24C3y3-dMQQs,Psychiatric,wth.org,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,"PATHWAYS OF TENNESSEE, INC hospital JACKSON TN official website",
444014,MIDDLE TN MENTAL HEALTH INSTITUTE,221 STEWARTS FERRY PIKE,NASHVILLE,TN,37214,hpt-obf:v1:4i1YPwFzcCDv6p0I.MRVKYx1bS05GbM1Uw4Y3mA.dgLd7_xk_yT542fmlsA,Psychiatric,tn.gov,notfound,exa-domain-lookup,pointer fetch failed (notfound); domain is likely wrong or stale,MIDDLE TN MENTAL HEALTH INSTITUTE hospital NASHVILLE TN official website,
444023,PERIMETER BEHAVIORAL CENTER OF JACKSON,49 OLD HICKORY BLVD,JACKSON,TN,38305,hpt-obf:v1:LLg4Y-Pb_59miISj.uIsGuVVadozXefmboo03wA.vLuO3gJn3de78gRbi8I,Psychiatric,perimeterhealthcare.com,ok,name-match-review,pointer file works (7 entries) but none matched this hospital's name,,
444025,CRESTWYN BEHAVIORAL HEALTH,9485 CRESTWYN HILLS COVE,MEMPHIS,TN,38125,hpt-obf:v1:rl35v5zLNjwjhbPS.aAa4wS2IyP2Pit373ChCag.B2JQCTru_RCpiG0gg0k,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,CRESTWYN BEHAVIORAL HEALTH hospital MEMPHIS TN official website,
444026,"ERLANGER BEHAVIORAL HOSPITAL, LLC",804 NORTH HOLTZCLAW AVENUE,CHATTANOOGA,TN,37404,hpt-obf:v1:EqjTYZaHlwrtawZk.oylBvM7LlqSeZ5TC_zw06Q.etFNa5f5aR-_w9gr9WQ,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,"ERLANGER BEHAVIORAL HOSPITAL, LLC hospital CHATTANOOGA TN official website",
444032,EAST TENNESSEE BEHAVIORAL HEALTH,1444 OLD WEISGARBER RD,KNOXVILLE,TN,37909,hpt-obf:v1:6uZFXM1WiXQR0pNY.2pSQtlMaLZQ6iTeJCDZ4aw.TRWkAYYv6FVRXMgf4YE,Psychiatric,,no-domain,exa-domain-lookup,no domain in the seed dataset,EAST TENNESSEE BEHAVIORAL HEALTH hospital KNOXVILLE TN official website,
450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,hpt-obf:v1:xIC9V2aAYJKqS3yg.F5Xa_1RsTZe9dZl59SsYsQ.EKDUGPSRldUAyJwQ0mc,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS hospital EL PASO TX official website,
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,hpt-obf:v1:tcDv64TuZxVLmhnm.sANPWH7dBQS81rDEttJGhA.LEKxyC1L7uUMASsoWfs,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,CITIZENS MEDICAL CENTER hospital VICTORIA TX official website,
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,hpt-obf:v1:du7McQDdOej_OZur.UWsxMkhwCoXTosksAksuiQ.ZHG_Zd6zvfUGyoF1WPc,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE hospital BROWNSVILLE TX official website,
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,hpt-obf:v1:JgzITxzFJu9Ui5B9.BkC7H5JyqiXqVSnAqy-LYA.i_ukrsiSjUzKdXlIMjc,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,VHS HARLINGEN HOSPITAL COMPANY LLC hospital HARLINGEN TX official website,
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,hpt-obf:v1:ks2SI40kML3toypq.gzNuePyCI300xjFnfQVvtg.f2zHzrcH7czwgx8SSS4,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,BAPTIST MEDICAL CENTER hospital SAN ANTONIO TX official website,
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,hpt-obf:v1:fKAyJUflvrI9QBb2.jqJw-md3J-QooabAil678w.nkDVETXpxxdPruUjZcc,Acute Care Hospitals,ntmconline.net,html,exa-domain-lookup,pointer fetch failed (html); domain is likely wrong or stale,NORTH TEXAS MEDICAL CENTER hospital GAINESVILLE TX official website,
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,hpt-obf:v1:X271P2kX-f3A_PPv.iHjhYoX1De9RCiK9weTNHA.-CztPj30fSgWhzcbhrc,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,FORT DUNCAN MEDICAL CENTER hospital EAGLE PASS TX official website,
450107,LAS PALMAS MEDICAL CENTER A CAMPUS OF LPDS HEALTHC,1801 NORTH OREGON STREET,EL PASO,TX,79902,hpt-obf:v1:ULsHNKjcN-B_pSyt.bRm7PeDY7qkhx_tJuJbWOg.LbQW6r_wkow1Qdzhnt4,Acute Care Hospitals,laspalmasdelsolhealthcare.com,ok,name-match-review,pointer file works (8 entries) but none matched this hospital's name,,
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,hpt-obf:v1:9Vly4YzR0F2HgYdS.wbRQV-bDtdBqipXH15XuZA.geWt71s4Ne1u6048W1Q,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,CONNALLY MEMORIAL MEDICAL CENTER hospital FLORESVILLE TX official website,
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,hpt-obf:v1:VAXLonDcGdGDk9JU.pY8QnislUX12p-TPRaQaug.oUMp2h5rjozOSZisk-g,Acute Care Hospitals,,no-domain,exa-domain-lookup,no domain in the seed dataset,SOUTH TEXAS HEALTH SYSTEM hospital EDINBURG TX official website,
